session,symbol,weight,posts,title_posts,cashtag_posts,attention,score_sum,comment_sum,tone_w,tone_aw,stance_w,stance_aw,stance_evidence,bull_posts,bear_posts,rockets,diamonds,bear_emoji,session_posts,tone,tone_att,stance,stance_att,bull_share,bear_share,title_share,cashtag_share,rocket_rate,diamond_rate,bear_emoji_rate,score_per_post,comments_per_post,mentions,log_mentions,mention_share,log_attention,board_mentions,share_of_board,attention_rank,tone_vs_board,mention_z,mention_accel,mention_vs_base,share_accel,tone_delta,stance_delta,mentions_5d,log_mentions_5d,active_days_20,is_fresh,dow
2021-01-29,AHT,2.0,2.0,2.0,1.0,1.791759469228055,0.6931471805599453,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.34657359027997264,0.5493061443340549,2.0,1.0986122886681098,0.00012076565424793189,1.026672031199051,7061.00000000001,0.0002832459991502616,0.6617647058823529,-0.27484195775642295,0.0,1.0986122886681098,0.0,0.0002832459991502616,0.0,0.0,0.0,0.0,0.0,1,4
2021-01-29,AMC,1296.3476190476167,2241.0,1534.0,285.0,3410.9878014662204,1885.675638037493,1525.3121634287475,272.99206924603186,770.0424055402348,683.7357409773412,1829.1568413720736,3517.609523809524,798.086904761908,77.88333333333334,1335.1428571428573,89.33333333333334,2.1666666666666665,16561,0.21058554452129902,0.2257534914693129,0.527432403879184,0.536254289911505,0.6156426663923954,0.06007904993149262,0.6845158411423472,0.12717536813922356,1.0299265702541593,0.06891155737915695,0.0016713623991213439,1.4546064730869301,1.1766227985587256,1296.3476190476167,7.168077166176041,0.0782771341735171,8.135050333419429,7061.00000000001,0.18359263830160244,0.9950980392156863,-0.06425641323512393,0.0,4.128328007205276,0.0,0.04245788652855281,0.0,0.0,19.899999999999995,3.039749158970765,1.0,0,4
2021-01-29,AMD,6.825,13.0,7.0,1.0,19.546088011159405,8.814678384961866,10.73140962619754,0.8155813888888889,-1.1658460901115875,2.8816666666666664,8.478283822633728,16.458333333333336,3.7916666666666665,1.0,0.775,1.0,0.0,16561,0.1194991045991046,-0.05964600637457344,0.42222222222222217,0.43375860263154653,0.5555555555555555,0.14652014652014653,0.5384615384615384,0.07692307692307693,0.11355311355311355,0.14652014652014653,0.0,1.2915279684925811,1.5723677107981742,6.825,2.057323736426217,0.0004121127951210676,3.0226705584001707,7061.00000000001,0.0009665769721002677,0.8578431372549019,-0.15534285315731836,0.0,1.8341801851120074,0.0,-0.0008064726732898036,0.0,0.0,0.25,0.22314355131420976,1.0,0,4
2021-01-29,AMZN,3.833333333333333,5.0,5.0,0.0,11.585572016459752,5.67748907829082,5.908082938168931,0.8950777777777777,-1.7389432550885313,0.3888888888888889,1.309278007724341,5.0,1.0,0.3333333333333333,0.0,3.0,0.0,16561,0.23349855072463768,-0.15009558894614744,0.10144927536231885,0.11300935386394692,0.2608695652173913,0.08695652173913043,1.0,0.0,0.0,0.782608695652174,0.0,1.481084107380214,1.541239027348417,3.833333333333333,1.575536360758419,0.00023146750397520275,2.532551079795895,7061.00000000001,0.0005428881650380013,0.7990196078431373,-0.04134340703178527,0.0,1.575536360758419,0.0,0.0005428881650380013,0.0,0.0,0.0,0.0,0.0,1,4
2021-01-29,APPS,7.333333333333333,12.0,7.0,0.0,12.852493848840151,6.578121959228571,6.274371889611581,1.1292916666666666,2.446106698423083,2.3055555555555554,3.9833733288267217,12.25,2.25,0.0,1.0,0.0,0.0,16561,0.15399431818181816,0.1903215614955402,0.3143939393939394,0.30992999301736246,0.3068181818181818,0.0,0.5833333333333334,0.0,0.13636363636363638,0.0,0.0,0.897016630803896,0.8555961667652157,7.333333333333333,2.120263536200091,0.0004428073989090836,2.628465277712357,7061.00000000001,0.001038568663550959,0.8627450980392157,-0.12084763957460479,0.0,2.120263536200091,0.0,0.001038568663550959,0.0,0.0,0.0,0.0,0.0,1,4
2021-01-29,APRN,3.0,3.0,3.0,0.0,1.3862943611198906,0.6931471805599453,0.6931471805599453,2.481466666666667,1.2175592324655813,0.8,1.2476649250079015,14.0,2.0,1.0,10.0,0.0,0.0,16561,0.8271555555555556,0.8782833333333334,0.26666666666666666,0.9,0.6666666666666666,0.3333333333333333,1.0,0.0,3.3333333333333335,0.0,0.0,0.23104906018664842,0.23104906018664842,3.0,1.3862943611198906,0.00018114848137189784,0.8697416861919438,7061.00000000001,0.0004248689987253924,0.7524509803921569,0.5523135977991327,0.0,1.3862943611198906,0.0,0.0004248689987253924,0.0,0.0,0.0,0.0,0.0,1,4
2021-01-29,ATOS,5.325,8.0,6.0,2.0,6.428895675641835,1.0986122886681098,5.330283386973724,3.451931666666667,4.77178772410267,4.325,6.428895675641835,13.325,4.825,0.5,10.325,0.0,0.0,16561,0.6482500782472613,0.7422406529603973,0.812206572769953,1.0,0.9061032863849765,0.09389671361502347,0.75,0.25,1.9389671361502345,0.0,0.0,0.20631216688603,1.0009921853471782,5.325,1.8445100346135839,0.00032153855443511865,2.005377217217633,7061.00000000001,0.0007541424727375715,0.8431372549019608,0.3734081204908384,0.0,1.8445100346135839,0.0,0.0007541424727375715,0.0,0.0,0.0,0.0,0.0,1,4
2021-01-29,BB,607.2309523809535,1219.0,786.0,205.0,1633.5187274282794,908.334818481045,725.1839089472205,152.53025230158735,426.94039471454585,335.13673860903833,898.8986107091515,2241.8928571428564,402.4369047619037,34.93333333333334,1123.6345238095241,74.12500000000001,5.166666666666666,16561,0.2511898507536811,0.2613624120408445,0.5519098413790777,0.5502836273718926,0.662741092468933,0.05752890757027402,0.6447908121410992,0.1681706316652994,1.850423664017375,0.12207052310056953,0.008508569344840145,1.495863830589437,1.1942472729754197,607.2309523809535,6.41055466572891,0.036666321621940307,7.399103683687052,7061.00000000001,0.08599786891105404,0.9901960784313726,-0.02365210700274184,0.0,4.4960860425084155,0.0,0.04498132044769706,0.0,0.0,5.783333333333333,1.9144686232204944,1.0,0,4
2021-01-29,BBBY,15.570238095238084,55.0,24.0,14.0,38.45265264478556,20.69699075318814,17.755661891597413,4.133521746031745,10.68494849187799,6.42277444777445,18.153933042711913,54.02499999999999,8.152380952380955,0.5333333333333333,9.708333333333334,3.1416666666666666,0.0,16561,0.2654758212911284,0.2778728580985671,0.41250329047561296,0.47211133157477264,0.5235874302316696,0.034253383286183985,0.43636363636363634,0.2545454545454545,0.6235186176313179,0.20177383592017753,0.0,1.3292661696366732,1.1403590480114563,15.570238095238084,2.8076082003900407,0.00094017499518375,3.675101285710305,7061.00000000001,0.0022051038231465886,0.9215686274509803,-0.00936613646529455,0.0,2.2575618634707686,0.0,-0.0029958418033309542,0.0,0.0,0.7333333333333334,0.550046336919272,1.0,0,4
2021-01-29,BBY,5.983333333333333,10.0,6.0,1.0,7.416864027940308,4.437638626564877,2.9792254013754325,2.0278466666666666,1.6621969501466052,4.45,6.827463073908049,7.65,4.45,0.0,1.0,0.0,0.0,16561,0.3389158774373259,0.22411047902252074,0.7437325905292479,0.920532323120404,0.7437325905292479,0.0,0.6,0.1,0.1671309192200557,0.0,0.0,0.7416666228242135,0.49792067989561545,5.983333333333333,1.943526357700037,0.0003612905822917296,2.130237315642534,7061.00000000001,0.0008473776141245327,0.8480392156862745,0.06407391968090292,0.0,1.943526357700037,0.0,0.0008473776141245327,0.0,0.0,0.0,0.0,0.0,1,4
2021-01-29,BNGO,2.0,3.0,2.0,1.0,5.000533940437496,0.34657359027997264,4.653960350157523,0.1762166666666667,0.7354236198256403,0.16666666666666666,0.4817286263160275,1.5,0.5,0.0,0.5,0.0,0.0,16561,0.08810833333333334,0.14706901874588582,0.08333333333333333,0.09633543778604593,0.25,0.0,0.6666666666666666,0.3333333333333333,0.25,0.0,0.0,0.17328679513998632,2.3269801750787615,2.0,1.0986122886681098,0.00012076565424793189,1.7918484553415894,7061.00000000001,0.0002832459991502616,0.6617647058823529,-0.1867336244230896,0.0,1.0986122886681098,0.0,0.0002832459991502616,0.0,0.0,0.0,0.0,0.0,1,4
2021-01-29,CCL,3.666666666666667,5.0,4.0,0.0,4.295661762807258,3.5632535703618524,0.7324081924454064,1.030388888888889,1.9870873549481722,0.3333333333333333,1.8500161249047196,4.333333333333333,1.3333333333333333,1.0,2.0,0.0,0.0,16561,0.28101515151515155,0.46258003182484986,0.0909090909090909,0.4306708086103398,0.3636363636363636,0.2727272727272727,0.8,0.0,0.5454545454545454,0.0,0.0,0.9717964282805052,0.1997476888487472,3.666666666666667,1.540445040947149,0.00022140369945454182,1.6668879500557379,7061.00000000001,0.0005192843317754797,0.7892156862745098,0.006173193758728601,0.0,1.540445040947149,0.0,0.0005192843317754797,0.0,0.0,0.0,0.0,0.0,1,4
2021-01-29,CIDM,2.0,2.0,2.0,0.0,2.4849066497880004,1.791759469228055,0.6931471805599453,0.8957,0.984027026960026,1.0,1.0986122886681098,4.0,1.0,0.0,4.0,0.0,0.0,16561,0.44785,0.39600160716056604,0.5,0.4421141086977403,0.5,0.0,1.0,0.0,2.0,0.0,0.0,0.8958797346140275,0.34657359027997264,2.0,1.0986122886681098,0.00012076565424793189,1.2484412575662103,7061.00000000001,0.0002832459991502616,0.6617647058823529,0.17300804224357708,0.0,1.0986122886681098,0.0,0.0002832459991502616,0.0,0.0,0.0,0.0,0.0,1,4
2021-01-29,COIN,9.5,10.0,10.0,0.0,12.173218820659097,8.302017809751204,3.871201010907891,2.5509,3.711065721393675,6.5,9.282847062762931,13.5,6.5,0.0,11.0,0.0,0.0,16561,0.2685157894736842,0.3048549258882661,0.6842105263157895,0.7625630656543417,0.6842105263157895,0.0,1.0,0.0,1.1578947368421053,0.0,0.0,0.8738966115527583,0.40749484325346225,9.5,2.3513752571634776,0.0005736368576776765,2.5781858914100426,7061.00000000001,0.0013454184959637426,0.8970588235294118,-0.006326168282738742,0.0,2.3513752571634776,0.0,0.0013454184959637426,0.0,0.0,0.0,0.0,0.0,1,4
2021-01-29,CRSR,2.533333333333333,4.0,3.0,1.0,17.92117992988689,9.484168542617986,8.437011387268905,0.7879888888888888,5.252728354680161,2.533333333333333,17.92117992988689,6.333333333333334,2.533333333333333,0.0,2.8,1.0,0.0,16561,0.3110482456140351,0.2931017028583181,1.0,1.0,1.0,0.0,0.75,0.25,1.1052631578947367,0.39473684210526316,0.0,3.7437507405071,3.3303992318166733,2.533333333333333,1.2622417124499117,0.00015296982871404704,2.9402819258380952,7061.00000000001,0.00035877826559033133,0.7303921568627451,0.03620628785761215,0.0,0.5690945318899664,0.0,-0.006733420315969954,0.0,0.0,1.0,0.6931471805599453,1.0,0,4
2021-01-29,CTRM,18.934523809523807,46.0,24.0,17.0,31.14643327966495,17.246254728145317,13.900178551519629,4.0698406746031734,6.123944724408011,9.455662393162395,12.370577736381668,26.885714285714283,10.308333333333334,0.825,10.425,0.0,0.0,16561,0.2149428586398407,0.19661784928697582,0.4993873882588125,0.39717477841863313,0.544419993712669,0.04357120402389186,0.5217391304347826,0.3695652173913043,0.5505815781200881,0.0,0.0,0.9108364647370052,0.7341182007718635,18.934523809523807,2.9924530933909455,0.001143320077865093,3.4703015045500165,7061.00000000001,0.002681564057431494,0.9362745098039216,-0.059899099116582255,0.0,2.9924530933909455,0.0,0.002681564057431494,0.0,0.0,0.0,0.0,0.0,1,4
2021-01-29,EXPR,17.29285714285714,53.0,25.0,20.0,32.59563257660842,20.66500276500188,11.93062981160654,3.6192492857142846,8.096072767867515,7.474654745838957,13.23226111712648,52.436904761904756,10.05119047619048,1.9583333333333333,18.166666666666664,2.6,0.5,16561,0.20929157372986365,0.24837906577942878,0.4322394318122487,0.40595196568212444,0.5812336500068844,0.11324521547569875,0.4716981132075472,0.37735849056603776,1.050530083987333,0.15035109458901283,0.02891367203634862,1.1950022251550034,0.6899166351197504,17.29285714285714,2.906510663590221,0.0010441916033365824,3.5143960756816224,7061.00000000001,0.0024490662997956546,0.9264705882352942,-0.0655503840265593,0.0,2.7241891067962665,0.0,0.0010306265834835976,0.0,0.0,0.2,0.18232155679395465,1.0,0,4
2021-01-29,FAST,4.333333333333333,6.0,3.0,0.0,12.193640280086889,6.546190334114858,5.647449945972031,1.8331666666666668,3.6189059623107758,4.055555555555555,10.193428882180315,26.666666666666668,4.333333333333333,0.0,7.5,12.5,0.0,16561,0.4230384615384616,0.29678634757011124,0.9358974358974359,0.8359627353307227,1.0,0.0,0.5,0.0,1.7307692307692308,2.884615384615385,0.0,1.5106593078726596,1.3032576798396995,4.333333333333333,1.6739764335716716,0.0002616589175371857,2.579734916527761,7061.00000000001,0.0006136996648255668,0.8137254901960784,0.14819650378203864,0.0,1.6739764335716716,0.0,0.0006136996648255668,0.0,0.0,0.0,0.0,0.0,1,4
2021-01-29,FB,3.2,4.0,2.0,1.0,6.532226269931401,4.044989496699406,2.4872367732319955,1.1382,2.3990070674478643,0.46666666666666673,-2.7176582712886432,5.4,1.0,1.2,0.0,0.0,0.0,16561,0.3556875,0.36725719047589844,0.14583333333333334,-0.416038599856582,0.3125,0.37499999999999994,0.5,0.25,0.0,0.0,0.0,1.2640592177185643,0.7772614916349986,3.2,1.4350845252893227,0.00019322504679669103,2.0191906514922993,7061.00000000001,0.0004531935986404186,0.7598039215686274,0.08084554224357704,0.0,1.4350845252893227,0.0,0.0004531935986404186,0.0,0.0,0.0,0.0,0.0,1,4
2021-01-29,FCEL,3.5,4.0,4.0,0.0,3.380786384402028,1.732867951399863,1.6479184330021646,1.3745166666666666,2.3229865291739538,1.5,2.6876392038420827,41.5,1.5,0.0,39.5,0.0,0.0,16561,0.3927190476190476,0.6871142583546664,0.42857142857142855,0.794974570485161,0.42857142857142855,0.0,1.0,0.0,11.285714285714286,0.0,0.0,0.4951051289713894,0.47083383800061845,3.5,1.5040773967762742,0.0002113398949338808,1.4772282480908252,7061.00000000001,0.0004956804985129578,0.7720588235294118,0.11787708986262463,0.0,1.5040773967762742,0.0,0.0004956804985129578,0.0,0.0,0.0,0.0,0.0,1,4
2021-01-29,FIZZ,2.708333333333333,6.0,1.0,1.0,13.144736403303138,7.315550668683364,5.829185734619774,-0.33406111111111114,-3.128071822615378,0.19642857142857142,-1.153800094519465,6.458333333333334,0.3333333333333333,0.125,0.0,0.0,0.0,16561,-0.12334564102564105,-0.2379714378927618,0.07252747252747253,-0.0877765866974348,0.12307692307692308,0.046153846153846156,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,2.7011264007446267,2.1523147327826857,2.708333333333333,1.3105825393841941,0.00016353682346074107,2.649342569253142,7061.00000000001,0.0003835622905159792,0.7401960784313726,-0.398187598782064,0.0,0.46328467899699055,0.0,-0.009072702484897733,0.0,0.0,1.3333333333333333,0.8472978603872036,1.0,0,4
2021-01-29,FUBO,4.283333333333333,8.0,4.0,3.0,12.542392041223032,6.429014991851897,6.113377049371135,1.06272,3.2053631385360575,-1.4971861471861474,-8.849169793231665,21.083333333333332,0.5,2.333333333333333,0.25,0.0,0.0,16561,0.2481058365758755,0.2555623463212602,-0.34953762191116283,-0.7055408381548857,0.11673151750972763,0.5447470817120622,0.5,0.375,0.058365758754863814,0.0,0.0,1.5009373521833222,1.4272475601644672,4.283333333333333,1.66455721165518,0.00025863977618098745,2.6058249166682637,7061.00000000001,0.0006066185148468102,0.8088235294117647,-0.02673612118054744,0.0,1.66455721165518,0.0,0.0006066185148468102,0.0,0.0,0.0,0.0,0.0,1,4
2021-01-29,GE,7.5,8.0,7.0,1.0,14.84693790260059,8.277788044249249,6.5691498583513415,-0.2892500000000001,0.7525207299594813,0.6588235294117647,1.6121908088683465,24.0,2.0,1.0,0.0,0.0,0.0,16561,-0.03856666666666668,0.05068524802192846,0.08784313725490196,0.10858742856235393,0.26666666666666666,0.13333333333333333,0.875,0.125,0.0,0.0,0.0,1.1037050725665665,0.8758866477801789,7.5,2.1400661634962708,0.0004528712034297446,2.762976289394313,7061.00000000001,0.001062172496813481,0.8700980392156863,-0.31340862442308964,0.0,1.85238409104449,0.0,-0.0013018936970399472,0.0,0.0,0.3333333333333333,0.2876820724517809,1.0,0,4
2021-01-29,GEVO,2.0,2.0,2.0,1.0,5.393627546352361,1.3862943611198906,4.007333185232471,1.2049,2.9931816960496107,1.0,2.3025850929940455,4.0,1.0,0.0,4.0,0.0,0.0,16561,0.60245,0.554947791690559,0.5,0.4269084346677318,0.5,0.0,1.0,0.5,2.0,0.0,0.0,0.6931471805599453,2.0036665926162356,2.0,1.0986122886681098,0.00012076565424793189,1.8553017984487439,7061.00000000001,0.0002832459991502616,0.6617647058823529,0.3276080422435771,0.0,1.0986122886681098,0.0,0.0002832459991502616,0.0,0.0,0.0,0.0,0.0,1,4
2021-01-29,GME,3593.7476190476327,4664.0,2956.0,648.0,10331.89995413072,5695.174266640039,4636.72568749081,791.9005528571419,2413.342151872324,1723.058662992456,4607.305466407843,12907.651190476206,2167.178571428567,290.05,4587.426190476191,666.3750000000002,40.0,16561,0.22035508243814875,0.23358164157478736,0.4794601195308974,0.44593012774633284,0.6030413933193461,0.08070961868960214,0.6337907375643225,0.13893653516295026,1.2765020465437942,0.1854262098061839,0.011130442156814637,1.5847451936954042,1.290220176540826,3593.7476190476327,8.18722906436606,0.21700064120811743,9.243088253996836,7061.00000000001,0.5089573175255102,1.0,-0.0544868753182742,0.0,3.6584900599144907,0.0,-0.14098358081964357,0.0,0.0,91.64166666666667,4.528739004451569,1.0,0,4
2021-01-29,GOGO,2.0,2.0,2.0,0.0,1.3862943611198906,1.3862943611198906,0.0,-0.37063333333333337,-0.2569034500215344,-2.0,-1.3862943611198906,4.0,0.0,2.0,0.0,0.0,0.0,16561,-0.18531666666666669,-0.18531666666666669,-1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,2.0,1.0986122886681098,0.00012076565424793189,0.8697416861919438,7061.00000000001,0.0002832459991502616,0.6617647058823529,-0.46015862442308963,0.0,1.0986122886681098,0.0,0.0002832459991502616,0.0,0.0,0.0,0.0,0.0,1,4
2021-01-29,GOLD,15.033333333333335,17.0,8.0,1.0,138.54489195270747,60.73591300742742,77.80897894528003,3.313956666666667,41.24131549745168,4.7666666666666675,23.204516460724747,14.633333333333333,5.533333333333333,0.0,3.0,2.0,0.0,16561,0.22044057649667403,0.29767474582555864,0.3170731707317073,0.1674873474847824,0.36807095343680707,0.0,0.47058823529411764,0.058823529411764705,0.19955654101995562,0.13303769401330376,0.0,4.040082905150382,5.175763566204879,15.033333333333335,2.774669888443606,0.0009077551677636215,4.938386355605537,7061.00000000001,0.0021290657602794664,0.9166666666666666,-0.054401381259748915,0.0,1.3883755273237155,0.0,-0.019147529984401387,0.0,0.0,3.0,1.3862943611198906,1.0,0,4
2021-01-29,HOOD,22.583333333333336,30.0,22.0,0.0,56.45049000138708,38.47693500276574,17.973554998621335,1.5154583333333331,-3.6615623966110644,6.282683982683982,20.39394585217648,83.58333333333333,8.666666666666668,1.5,59.666666666666664,2.5,0.0,16561,0.0671051660516605,-0.06486325267541689,0.2782000287535342,0.36127136986189784,0.3837638376383764,0.06642066420664205,0.7333333333333333,0.0,2.6420664206642064,0.1107011070110701,0.0,1.7037757196796637,0.7958769741086937,22.583333333333336,3.1605402478552374,0.0013636455125495643,4.050923533438323,7061.00000000001,0.0031983194070717043,0.946078431372549,-0.20773679170476245,0.0,3.1605402478552374,0.0,0.0031983194070717043,0.0,0.0,0.0,0.0,0.0,1,4
2021-01-29,IDEX,3.5,4.0,4.0,0.0,4.0150420471337815,3.119162312519754,0.8958797346140275,0.6768333333333333,1.3594209824431247,1.5,2.6287476860138907,2.0,1.5,0.0,0.0,0.0,0.0,16561,0.19338095238095238,0.3385820039950951,0.42857142857142855,0.6547248210988165,0.42857142857142855,0.0,1.0,0.0,0.0,0.0,0.0,0.8911892321485011,0.2559656384611507,3.5,1.5040773967762742,0.0002113398949338808,1.6124418056526855,7061.00000000001,0.0004956804985129578,0.7720588235294118,-0.08146100537547057,0.0,1.5040773967762742,0.0,0.0004956804985129578,0.0,0.0,0.0,0.0,0.0,1,4
